"338","","Gellius XIII 2, 2","Accius 1","4844","5362","5380","",""
"338","","Hieron. a. a.","Accius 1","4844","770","784","",""
"338","","Plautus:","Accius 1","4844","1986","1995","",""
"338","","Plinius","Accius 1","4844","1690","1698","",""
"338","","Menipp. 356 ,","Accius 1","4844","3725","3739","",""
"338","","Laelius  Cic.","Accius 1","4844","2354","2368","",""
"338","","Ennius","Accius 1","4844","971","978","",""
"338","","Krates","Accius 1","4844","2225","2232","",""
"338","","Strabo","Accius 1","4844","3015","3022","",""
"338","","Brutus","Accius 1","4844","3958","3965","",""
"338","","Accius. 1  L.","Accius 1","4844","0","14","",""
"338","","Accius,","Accius 1","4844","14","22","",""
"338","","Accius  XVIII 200","Accius 1","4844","1712","1731","",""
"338","","Andria","Accius 1","4844","5610","5617","",""
"338","","status","Accius 1","4844","6197","6205","",""
"338","","Horaz,","Accius 1","4844","6329","6336","",""
"338","","Plin. XXXVI 26","Accius 1","4844","4562","4577","",""
"338","","Auct.","Accius 1","4844","5160","5166","",""
"338","","Her. I 24. II 19 .","Accius 1","4844","5169","5188","",""
"338","","Her. a. a.","Accius 1","4844","6609","6620","",""
"338","","sat.","Accius 1","4844","3720","3725","",""
"338","","Abr. 1878","Accius 1","4844","273","283","",""
"338","","R.,","Accius 1","4844","617","621","",""
"409","","Aristophanes","Achaios 6","5850","405","418","",""
"409","","Φιλοκτήτης,","Achaios 6","5850","1074","1086","",""
"409","","Aischylos","Achaios 6","5850","1256","1266","",""
"409","","Euripides","Achaios 6","5850","332","342","",""
"409","","Sophokles","Achaios 6","5850","212","223","",""
"409","","Menedemos","Achaios 6","5850","1193","1204","",""
"409","","Odysseus?","Achaios 6","5850","803","813","",""
"409","","Didymos","Achaios 6","5850","1642","1650","",""
"409","","Athen. X 416 B ,","Achaios 6","5850","857","874","",""
"409","","Athen. VI 270C ,","Achaios 6","5850","1409","1426","",""
"409","","Athen. XV 689","Achaios 6","5850","1607","1621","",""
"409","","Suidas 3","Achaios 6","5850","585","594","",""
"409","","Geogr. v.","Achaios 6","5850","134","144","",""
"409","","Suid. ,","Achaios 6","5850","43","51","",""
"409","","Suid. .","Achaios 6","5850","369","377","",""
"409","","Ion","Achaios 6","5850","1556","1560","",""
"491","","Achilleus Tatios","Achilleus Tatios 1","7","0","18","",""
"491","","Greg. Cor.","Achilleus Tatios 1","7","51","62","",""
"491","","Photios","Achilleus Tatios 1","7","39","47","",""
"491","","Suid.","Achilleus Tatios 1","7","96","102","",""
"492","","Aldus Manutius","Achilleus Tatios 2","1398","921","936","",""
"492","","astronomica","Achilleus Tatios 2","1398","2071","2083","",""
"492","","de Universo,","Achilleus Tatios 2","1398","1977","1990","",""
"492","","Victorius,","Achilleus Tatios 2","1398","1558","1569","",""
"492","","de natura","Achilleus Tatios 2","1398","2041","2051","",""
"492","","Firmicus,","Achilleus Tatios 2","1398","663","673","",""
"492","","Achilles .....","Achilleus Tatios 2","1398","844","859","",""
"492","","sphaera","Achilleus Tatios 2","1398","2063","2071","",""
"492","","Aratos,","Achilleus Tatios 2","1398","43","51","",""
"492","","Aratus","Achilleus Tatios 2","1398","1874","1881","",""
"492","","Petrus","Achilleus Tatios 2","1398","1551","1558","",""
"492","","Suidas","Achilleus Tatios 2","1398","55","62","",""
"492","","Suid. ,","Achilleus Tatios 2","1398","1236","1244","",""
"492","","Bibl.","Achilleus Tatios 2","1398","963","969","",""
"492","","Math. IV 10","Achilleus Tatios 2","1398","729","741","",""
"492","","Chr.“","Achilleus Tatios 2","1398","626","633","",""
"492","","c. 5, 13  II 104f.","Achilleus Tatios 2","1398","977","996","",""
"493","","Athenodorus","Achinapolus","9284","35","47","",""
"493","","Vitruv. IX 7","Achinapolus","9284","132","145","",""
"504","","Hist. Aug. Aurel. 12, 4 ,","Acholius 1","5851","74","100","",""
"504","","Hist. Aug. Alex. 48, 7","Acholius 1","5851","141","164","",""
"504","","Hist. Aug. Alex. 64, 5 ;","Acholius 1","5851","249","274","",""
"504","","Acholius. 1","Acholius 1","5851","0","13","",""
"504","","Aurelian","Acholius 1","5851","348","357","",""
"504","","Valerian","Acholius 1","5851","335","344","",""
"504","","vita","Acholius 1","5851","113","118","",""
"559","","P. Cornelius Scipio","Acilius 35","9025","454","475","",""
"559","","Sempronius Gracchus","Acilius 35","9025","1629","1649","",""
"559","","Cornelius Scipio. Liv. XXXVII 7, 7.","Acilius 35","9025","990","1026","",""
"559","","Flamininus","Acilius 35","9025","734","745","",""
"559","","Acilius C. f. L.","Acilius 35","9025","8","25","",""
"559","","Reden","Acilius 35","9025","1816","1822","",""
"559","","Lamia","Acilius 35","9025","785","791","",""
"559","","Cato","Acilius 35","9025","1785","1790","",""
"559","","Cat. fr. LXXV f. .","Acilius 35","9025","1834","1853","",""
"559","","Liv. XXXVII 57, 10 ,","Acilius 35","9025","58","79","",""
"559","","Liv. XXX 40, 9 ,","Acilius 35","9025","103","120","",""
"559","","Liv. XXXIII 36,","Acilius 35","9025","344","360","",""
"559","","Liv. XXXVI 2 .","Acilius 35","9025","567","582","",""
"559","","Liv. XXXVII 46,","Acilius 35","9025","1377","1394","",""
"559","","Liv. XXXVII 57.","Acilius 35","9025","1937","1953","",""
"559","","M.’","Acilius 35","9025","4","8","",""
"686","","Anth. Pal. VI 288","Adaios 8","5262","41","59","",""
"686","","Alexander.","Adaios 8","5262","556","567","",""
"686","","Philippos-","Adaios 8","5262","99","109","",""
"686","","Tryphon;","Adaios 8","5262","219","228","",""
"686","","Seneca","Adaios 8","5262","679","686","",""
"1046","","Lydus de mag. I 47;","Aelianus 10","1416","341","361","",""
"1046","","Alexander d.","Aelianus 10","1416","1898","1911","",""
"1046","","Frontin.","Aelianus 10","1416","941","950","",""
"1046","","Frontin,","Aelianus 10","1416","2013","2022","",""
"1046","","Fronto","Aelianus 10","1416","977","984","",""
"1046","","Catal.","Aelianus 10","1416","548","555","",""
"1046","","tact. VI 30. VII 86. 87","Aelianus 10","1416","386","411","",""
"1046","","Suid. .","Aelianus 10","1416","306","314","",""
"1046","","bibl.","Aelianus 10","1416","566","572","",""
"1046","","Opp. VI","Aelianus 10","1416","419","427","",""
"1046","","Leo VI.","Aelianus 10","1416","368","377","",""
"1047","","Aristophanes von Byzanz,","Aelianus 11","22","3014","3039","",""
"1047","","Philostratos vit. soph. II 31.","Aelianus 11","22","337","368","",""
"1047","","ἐπιστολαὶ ἀγροικικαί, 20","Aelianus 11","22","6054","6079","",""
"1047","","περὶ ζῴων ἰδιότητος,","Aelianus 11","22","2364","2385","",""
"1047","","Timotheos von Gaza,","Aelianus 11","22","3902","3922","",""
"1047","","variae historiae","Aelianus 11","22","5390","5407","",""
"1047","","ποικίλη ἱστορία","Aelianus 11","22","4595","4612","",""
"1047","","varia historia","Aelianus 11","22","4612","4628","",""
"1047","","varia historia,","Aelianus 11","22","5213","5229","",""
"1047","","Manuel Philes","Aelianus 11","22","4067","4081","",""
"1047","","βίοι σοφιστῶν,","Aelianus 11","22","194","209","",""
"1047","","Aristoteles  64","Aelianus 11","22","2984","3000","",""
"1047","","Aristoteles,","Aelianus 11","22","3889","3902","",""
"1047","","Megasthenes,","Aelianus 11","22","3051","3064","",""
"1047","","Demostratos","Aelianus 11","22","3655","3667","",""
"1047","","Var. hist.","Aelianus 11","22","6503","6514","",""
"1047","","Αἰγυπτιακά.","Aelianus 11","22","3736","3748","",""
"1047","","περὶ θείων","Aelianus 11","22","1936","1947","",""
"1047","","Athenaeus,","Aelianus 11","22","5450","5461","",""
"1047","","Athenaeus;","Aelianus 11","22","5926","5937","",""
"1047","","Pausanias","Aelianus 11","22","627","637","",""
"1047","","Sostratos","Aelianus 11","22","3412","3422","",""
"1047","","Ἁλιευτικά,","Aelianus 11","22","3667","3678","",""
"1047","","Praefatio","Aelianus 11","22","4207","4217","",""
"1047","","Plutarch","Aelianus 11","22","5574","5583","",""
"1047","","Stobaeus","Aelianus 11","22","4966","4975","",""
"1047","","ἱστορίαι","Aelianus 11","22","2395","2405","",""
"1047","","Ktesias","Aelianus 11","22","3940","3948","",""
"1047","","Epitome","Aelianus 11","22","3877","3885","",""
"1047","","Sophist","Aelianus 11","22","34","42","",""
"1047","","Vorrede","Aelianus 11","22","2452","2460","",""
"1047","","Arist. I 1,","Aelianus 11","22","4016","4028","",""
"1047","","Suidas","Aelianus 11","22","313","320","",""
"1047","","princ.","Aelianus 11","22","6436","6443","",""
"1047","","Apion","Aelianus 11","22","1527","1534","",""
"1047","","Phil. .","Aelianus 11","22","804","812","",""
"1047","","Paris","Aelianus 11","22","6244","6251","",""
"1047","","Suid. .","Aelianus 11","22","590","598","",""
"1047","","V. H. XII 25. XIV 45 ,","Aelianus 11","22","453","476","",""
"1047","","Bibl.","Aelianus 11","22","6274","6280","",""
"1047","","Vita","Aelianus 11","22","329","334","",""
"1047","","Rud.","Aelianus 11","22","6230","6235","",""
"1047","","B.,","Aelianus 11","22","2438","2442","",""
"1047","","B. III 12","Aelianus 11","22","4834","4844","",""
"1047","","s. d. ,","Aelianus 11","22","3137","3145","",""
"1047","","X. XII","Aelianus 11","22","5518","5526","",""
"1161","","Valerius Antias,","Aelius 105","5706","772","789","",""
"1161","","Cic. de orat. I 198;","Aelius 105","5706","1052","1073","",""
"1161","","Cic. de orat. I 240,","Aelius 105","5706","1188","1209","",""
"1161","","Cic. ad fam. VII 22.","Aelius 105","5706","1291","1312","",""
"1161","","Cic. de leg. II 59,","Aelius 105","5706","2473","2493","",""
"1161","","Commentarii","Aelius 105","5706","1159","1171","",""
"1161","","Plut. Flam. 2 ,","Aelius 105","5706","382","398","",""
"1161","","Celsus Dig. XIX 1, 38, 1.","Aelius 105","5706","2545","2571","",""
"1161","","Flamininus  ib. 7, 12. 8, 1. f.","Aelius 105","5706","345","377","",""
"1161","","Cic. Brut. 78;","Aelius 105","5706","924","939","",""
"1161","","Cic. Cat.","Aelius 105","5706","2640","2650","",""
"1161","","de orat. I 212 ,","Aelius 105","5706","939","956","",""
"1161","","de orat. III 133.","Aelius 105","5706","1141","1159","",""
"1161","","Pompon.","Aelius 105","5706","1603","1611","",""
"1161","","Servius","Aelius 105","5706","2497","2505","",""
"1161","","de Rep. I 30 ,","Aelius 105","5706","1085","1100","",""
"1161","","Ennius","Aelius 105","5706","988","995","",""
"1161","","Sextus  Cic.","Aelius 105","5706","1044","1057","",""
"1161","","Ascon.","Aelius 105","5706","794","801","",""
"1161","","Aelius","Aelius 105","5706","1037","1044","",""
"1161","","Gell. IV 1, 20,","Aelius 105","5706","2525","2541","",""
"1161","","Corn.","Aelius 105","5706","804","810","",""
"1161","","Tusc. I 18;","Aelius 105","5706","1073","1085","",""
"1161","","l. l. 8, 4 ,","Aelius 105","5706","435","448","",""
"1161","","Liv. XXXI 50, 1 ; 555","Aelius 105","5706","152","174","",""
"1161","","Liv. XXXII 2, 7 . 556","Aelius 105","5706","293","315","",""
"1161","","Liv. l. l. 8, 4 ,","Aelius 105","5706","430","448","",""
"1161","","Liv. XXXIII 44, 4-5. XXXV 9, 1 ;","Aelius 105","5706","618","651","",""
"1161","","Liv. XXXIV 44, 5;","Aelius 105","5706","737","755","",""
"1161","","Dig. I 2, 2, 38;","Aelius 105","5706","1611","1628","",""
"1161","","ib. 9, 5","Aelius 105","5706","479","489","",""
"1161","","ib. 26,","Aelius 105","5706","546","554","",""
"1161","","S. .","Aelius 105","5706","819","824","",""
"1161","","m. 27.","Aelius 105","5706","2650","2657","",""
"1173","","Aelius Promotus","Aelius 117","1418","5","22","",""
"1173","","über Heilmittel,","Aelius 117","1418","220","237","",""
"1173","","Archigenes  E.","Aelius 117","1418","785","800","",""
"1173","","δυναμερόν","Aelius 117","1418","237","247","",""
"1173","","Pertinax","Aelius 117","1418","141","151","",""
"1173","","Ambros.","Aelius 117","1418","665","673","",""
"1173","","med.","Aelius 117","1418","470","475","",""
"1173","","vet. I","Aelius 117","1418","475","482","",""
"1173","","a. a.","Aelius 117","1418","806","812","",""
"1173","","C. G.","Aelius 117","1418","430","435","",""
"1200","","Coelius Antipater","Aelius 144","5068","335","353","",""
"1200","","Aurelius Cotta;","Aelius 144","5068","2488","2504","",""
"1200","","Pompeius Rufus, C.","Aelius 144","5068","2469","2488","",""
"1200","","Varro de l. l. VIII 81.","Aelius 144","5068","33","57","",""
"1200","","Varro de l. l. VII 2,","Aelius 144","5068","1713","1735","",""
"1200","","Cic. de orat. I 265.","Aelius 144","5068","698","719","",""
"1200","","commentarius","Aelius 144","5068","2170","2183","",""
"1200","","rhetoricis","Aelius 144","5068","3222","3233","",""
"1200","","Cic. Brut. 205 ,","Aelius 144","5068","277","294","",""
"1200","","Cic. Brut. 205-207","Aelius 144","5068","1001","1020","",""
"1200","","Cic. Brut. 206 ;","Aelius 144","5068","1243","1260","",""
"1200","","Cic. Brut. 169;","Aelius 144","5068","2394","2410","",""
"1200","","fragmenta.","Aelius 144","5068","3335","3346","",""
"1200","","orationes","Aelius 144","5068","110","120","",""
"1200","","Gellius,","Aelius 144","5068","1566","1575","",""
"1200","","Plautus","Aelius 144","5068","2136","2144","",""
"1200","","Plinius d.","Aelius 144","5068","1545","1556","",""
"1200","","fabulae","Aelius 144","5068","2007","2015","",""
"1200","","Cicero","Aelius 144","5068","400","407","",""
"1200","","Fronto","Aelius 144","5068","2637","2644","",""
"1200","","Sueton","Aelius 144","5068","208","216","",""
"1200","","Lucil. 96","Aelius 144","5068","385","396","",""
"1200","","Aelius","Aelius 144","5068","8","15","",""
"1200","","orator","Aelius 144","5068","1085","1092","",""
"1200","","Gell. XVI 8, 1 .","Aelius 144","5068","1024","1041","",""
"1200","","Gell. III 3;","Aelius 144","5068","1952","1965","",""
"1200","","Gell. XVI 8;","Aelius 144","5068","2221","2234","",""
"1200","","Caes.","Aelius 144","5068","2647","2653","",""
"1200","","Nepos,","Aelius 144","5068","2438","2445","",""
"1200","","Plin.","Aelius 144","5068","76","82","",""
"1200","","Suet. 2 ,","Aelius 144","5068","230","240","",""
"1200","","Suet. 2. Cic.","Aelius 144","5068","268","282","",""
"1200","","Suet. 2 .","Aelius 144","5068","620","630","",""
"1200","","Varr.","Aelius 144","5068","2312","2318","",""
"1200","","Brut. 207 .","Aelius 144","5068","438","450","",""
"1200","","Brut. 206. 207 .","Aelius 144","5068","1162","1179","",""
"1200","","Fest. 141 ,","Aelius 144","5068","1831","1843","",""
"1200","","Fest. 372;","Aelius 144","5068","2071","2082","",""
"1200","","Stilo","Aelius 144","5068","15","21","",""
"1200","","Reden","Aelius 144","5068","792","798","",""
"1200","","inv. I 7","Aelius 144","5068","2656","2665","",""
"1200","","Rh. 1839. F.","Aelius 144","5068","3358","3371","",""
"1200","","A. C.","Aelius 144","5068","3171","3177","",""
"1200","","h. XXXIII 29.","Aelius 144","5068","85","99","",""
"1200","","I. A. C.","Aelius 144","5068","3168","3177","",""
"1200","","n. h.","Aelius 144","5068","82","87","",""
"1200","","de L.","Aelius 144","5068","3188","3194","",""
"1200","","R. fr.","Aelius 144","5068","2519","2525","",""
"1212","","Q. Aelius Tubero,","Aelius 155","5085","5","23","",""
"1212","","C. Gracchus","Aelius 155","5085","483","495","",""
"1212","","Cic. Brut. 117;","Aelius 155","5085","72","88","",""
"1212","","Africanus","Aelius 155","5085","130","140","",""
"1212","","de orat. II 341 .","Aelius 155","5085","166","184","",""
"1212","","Pompon.","Aelius 155","5085","592","600","",""
"1212","","Cicero","Aelius 155","5085","837","844","",""
"1212","","oratio,","Aelius 155","5085","418","426","",""
"1212","","nepos Cic.","Aelius 155","5085","66","77","",""
"1212","","Brut. a.","Aelius 155","5085","266","275","",""
"1212","","Brut. l. l.,","Aelius 155","5085","459","472","",""
"1212","","Lael. 37","Aelius 155","5085","348","357","",""
"1212","","Dig. I","Aelius 155","5085","600","607","",""
"1212","","pl.","Aelius 155","5085","247","251","",""
"1212","","tr.","Aelius 155","5085","243","247","",""
"1212","","O.,","Aelius 155","5085","275","279","",""
"1079","","Aelius Aristides","Aelius 26","13","7","25","",""
"1079","","Aristides.","Aelius 26","13","39","50","",""
"1118","","P. Aelius Hadrianus","Aelius 64","350","4","24","",""
"1118","","Traianus","Aelius 64","350","37","46","",""
"1118","","Caes.","Aelius 64","350","31","37","",""
"1118","","Aug.,","Aelius 64","350","56","62","",""
"1154","","Cic. Brut. 241 ;","Aelius 98","9015","149","166","",""
"1154","","Alfenus","Aelius 98","9015","86","95","",""
"1154","","Cluent. 72 .","Aelius 98","9015","250","263","",""
"1154","","Aelius","Aelius 98","9015","7","14","",""
"1256","","Plut. de def. orac. 17.","Aemilianus 1","1419","83","107","",""
"1256","","Aemilianus,","Aemilianus 1","1419","3","15","",""
"1271","","Anth. Pal. IX 756;","Aemilianus 16","1419","175","194","",""
"1271","","Aemilianus","Aemilianus 16","1419","4","15","",""
"1271","","Seneca","Aemilianus 16","1419","271","278","",""
"1271","","Plin. XXXVI 23 .","Aemilianus 16","1419","199","216","",""
"1383","","Aemilius Papinianus","Aemilius 105","626","5","26","",""
"1383","","Hist. Aug. Carac. 8, 3","Aemilius 105","626","274","298","",""
"1383","","Hist. Aug. Carac. 8, 7.","Aemilius 105","626","918","942","",""
"1383","","Hist. Aug. Carac. 8, 3.","Aemilius 105","626","1027","1051","",""
"1383","","Hist. Aug. Carac. 3, 2. 4, 1. 8,","Aemilius 105","626","1316","1349","",""
"1383","","Hist. Aug. Carac. 4, 2 .","Aemilius 105","626","1446","1472","",""
"1383","","Cod. Iust. I 17, 1, 6 ,","Aemilius 105","626","93","117","",""
"1383","","Ulpianus","Aemilius 105","626","1501","1510","",""
"1383","","Digest. XII 1, 40.","Aemilius 105","626","74","93","",""
"1383","","Digest. XX 5, 12","Aemilius 105","626","605","622","",""
"1383","","Paulus","Aemilius 105","626","1480","1487","",""
"1383","","Sever. 21, 8.","Aemilius 105","626","1365","1379","",""
"1383","","Laetus .","Aemilius 105","626","843","852","",""
"1383","","Alex. 26, 6 .","Aemilius 105","626","1603","1617","",""
"1383","","Niger 7, 4 ,","Aemilius 105","626","1552","1565","",""
"1383","","Geta","Aemilius 105","626","1218","1223","",""
"1383","","Geta 6, 3;","Aemilius 105","626","1354","1365","",""
"1383","","Dio LXXVI 10, 7","Aemilius 105","626","852","869","",""
"1383","","Dio LXXVII 1, 1","Aemilius 105","626","1148","1165","",""
"1383","","Dio LXXVII 4, 1. 2.","Aemilius 105","626","1296","1316","",""
"1383","","ib. .","Aemilius 105","626","357","363","",""
"1383","","ib. 8, 2 .","Aemilius 105","626","485","496","",""
"1383","","pr.:","Aemilius 105","626","622","627","",""
"1383","","Aemilius Papinianus","Aemilius 105","626","5","26","",""
"1383","","Hist. Aug. Carac. 8, 3","Aemilius 105","626","274","298","",""
"1383","","Hist. Aug. Carac. 8, 7.","Aemilius 105","626","918","942","",""
"1383","","Hist. Aug. Carac. 8, 3.","Aemilius 105","626","1027","1051","",""
"1383","","Hist. Aug. Carac. 3, 2. 4, 1. 8,","Aemilius 105","626","1316","1349","",""
"1383","","Hist. Aug. Carac. 4, 2 .","Aemilius 105","626","1446","1472","",""
"1383","","Cod. Iust. I 17, 1, 6 ,","Aemilius 105","626","93","117","",""
"1383","","Ulpianus","Aemilius 105","626","1501","1510","",""
"1383","","Digest. XII 1, 40.","Aemilius 105","626","74","93","",""
"1383","","Digest. XX 5, 12","Aemilius 105","626","605","622","",""
"1383","","Paulus","Aemilius 105","626","1480","1487","",""
"1383","","Sever. 21, 8.","Aemilius 105","626","1365","1379","",""
"1383","","Laetus .","Aemilius 105","626","843","852","",""
"1383","","Alex. 26, 6 .","Aemilius 105","626","1603","1617","",""
"1383","","Niger 7, 4 ,","Aemilius 105","626","1552","1565","",""
"1383","","Geta","Aemilius 105","626","1218","1223","",""
"1383","","Geta 6, 3;","Aemilius 105","626","1354","1365","",""
"1383","","Dio LXXVI 10, 7","Aemilius 105","626","852","869","",""
"1383","","Dio LXXVII 1, 1","Aemilius 105","626","1148","1165","",""
"1383","","Dio LXXVII 4, 1. 2.","Aemilius 105","626","1296","1316","",""
"1383","","ib. .","Aemilius 105","626","357","363","",""
"1383","","ib. 8, 2 .","Aemilius 105","626","485","496","",""
"1383","","pr.:","Aemilius 105","626","622","627","",""
"1393","","Terentius Adelphoe","Aemilius 114","5023","5735","5754","",""
"1393","","Licinius Crassus  f.","Aemilius 114","5023","2808","2829","",""
"1393","","Cornelius Scipio","Aemilius 114","5023","5696","5713","",""
"1393","","Frontin. strat. II 3, 20.","Aemilius 114","5023","3675","3701","",""
"1393","","Fabius Maximus","Aemilius 114","5023","5674","5689","",""
"1393","","Cic. ad Att. IV 13, 2","Aemilius 114","5023","2688","2710","",""
"1393","","Chr. Pasch. Liv. XLIV 17, 4. 19, 1.","Aemilius 114","5023","2850","2886","",""
"1393","","Plin. n. h. IV 39 .","Aemilius 114","5023","4428","4448","",""
"1393","","Plin. n. h. XXXIII 56. Cic.","Aemilius 114","5023","5358","5386","",""
"1393","","Plin. n. h. VII 214. XXVI 5.","Aemilius 114","5023","5501","5531","",""
"1393","","Sulp. Sev. II 25.","Aemilius 114","5023","2957","2975","",""
"1393","","Nep. Hann. 13, 1.","Aemilius 114","5023","1928","1946","",""
"1393","","Philippus","Aemilius 114","5023","5454","5465","",""
"1393","","Val. Max. VII 5, 3","Aemilius 114","5023","1762","1782","",""
"1393","","Val. Max. I 5, 3.","Aemilius 114","5023","2912","2930","",""
"1393","","Val. Max. V 10, 2.","Aemilius 114","5023","4931","4950","",""
"1393","","Val. Max. IV 3, 8.","Aemilius 114","5023","5339","5358","",""
"1393","","Val. Max. VII 5, 3.","Aemilius 114","5023","5531","5551","",""
"1393","","Cic. Cat. IV 21;","Aemilius 114","5023","4968","4985","",""
"1393","","Cic. off. II 76.","Aemilius 114","5023","5381","5398","",""
"1393","","Cic. div. I 103.","Aemilius 114","5023","2895","2912","",""
"1393","","Cic. div. 1. 1. ,","Aemilius 114","5023","3082","3100","",""
"1393","","Liv. per. XLVI .","Aemilius 114","5023","5592","5609","",""
"1393","","Cassiod.","Aemilius 114","5023","1910","1919","",""
"1393","","Cassiod. Cic.","Aemilius 114","5023","2886","2900","",""
"1393","","Frontin. III 17, 2 ,","Aemilius 114","5023","2265","2286","",""
"1393","","Plutarch","Aemilius 114","5023","240","249","",""
"1393","","Polybios","Aemilius 114","5023","5195","5204","",""
"1393","","Appian.","Aemilius 114","5023","4394","4402","",""
"1393","","Eutrop. IV 6-7.","Aemilius 114","5023","3737","3753","",""
"1393","","Iustin. XXXIII 1,","Aemilius 114","5023","3701","3719","",""
"1393","","in Pis. 58. 61;","Aemilius 114","5023","4994","5010","",""
"1393","","Paulus","Aemilius 114","5023","2152","2159","",""
"1393","","Polyb. XXX 15.","Aemilius 114","5023","4369","4384","",""
"1393","","Polyb. XVIII 35, 4.","Aemilius 114","5023","5295","5315","",""
"1393","","Strab. VII 322.","Aemilius 114","5023","4412","4428","",""
"1393","","Zonar. IX 23.","Aemilius 114","5023","3650","3664","",""
"1393","","Maced. 19 .","Aemilius 114","5023","5072","5084","",""
"1393","","Hecyra","Aemilius 114","5023","5770","5777","",""
"1393","","Diod. XXX 20","Aemilius 114","5023","2710","2724","",""
"1393","","Diod. XXX 22. 23.","Aemilius 114","5023","3616","3634","",""
"1393","","Diod. XXXI 8,","Aemilius 114","5023","4120","4134","",""
"1393","","Diod. XXXI 8, 9.","Aemilius 114","5023","5034","5051","",""
"1393","","Flor. II 12.","Aemilius 114","5023","3724","3737","",""
"1393","","Flor. II 12, 12f. Cic.","Aemilius 114","5023","4950","4973","",""
"1393","","Oros. IV 20, 39;","Aemilius 114","5023","3753","3770","",""
"1393","","Plut.","Aemilius 114","5023","266","272","",""
"1393","","Plut. 2.","Aemilius 114","5023","404","413","",""
"1393","","Plut. 3","Aemilius 114","5023","555","564","",""
"1393","","Plut. 3 ,","Aemilius 114","5023","714","724","",""
"1393","","Plut. 4","Aemilius 114","5023","1079","1087","",""
"1393","","Plut. 6 .","Aemilius 114","5023","1946","1956","",""
"1393","","Plut. 6.","Aemilius 114","5023","2256","2265","",""
"1393","","Plut. 10 .","Aemilius 114","5023","2766","2777","",""
"1393","","Plut. 12-27.","Aemilius 114","5023","3603","3616","",""
"1393","","Plut. 27-29.","Aemilius 114","5023","4107","4120","",""
"1393","","Plut. 28.","Aemilius 114","5023","4384","4394","",""
"1393","","Plut. 30-32.","Aemilius 114","5023","4726","4739","",""
"1393","","Plut. 32-24.","Aemilius 114","5023","5051","5064","",""
"1393","","Plut. 38.","Aemilius 114","5023","5315","5325","",""
